filename,year,month,num_citations,file_size,forward_links
Liep%C4%81ja,2013,12,33,241357,591
Thlaspi arvense,2007,10,0,34172,55
Foreign relations of Latvia,2011,7,21,101385,303
Terra Mariana,2006,12,0,35638,86
Selonia,2006,12,0,34554,68
The Holocaust in Latvia,2009,12,43,167152,549
Governorate of Livonia,2013,6,5,91238,324
Andromeda polifolia,2011,11,1,43079,94
Livonia,2002,7,0,39107,27
Livonian Brothers of the Sword,2006,11,0,56241,121
Quercus robur,2010,3,10,62758,136
Geography of Latvia,2012,10,0,79481,257
Livonia,2005,10,0,43642,146
Kosovo%E2%80%93Latvia relations,2008,9,2,49123,141
Flag of Latvia,2012,1,1,72530,167
Thymus serpyllum,2006,1,0,37387,54
Paul Einhorn,2010,9,0,27912,50
Terra Mariana,2014,1,27,100506,271
Campanula rotundifolia,2012,1,8,55398,133
Popular Front of Latvia,2014,9,1,71023,276
Caupo of Turaida,2009,12,0,32716,70
Flag of the Latvian Soviet Socialist Republic,2010,8,0,45582,83
Soviet occupation of Latvia in 1940,2009,2,52,136078,357
Latvian Soviet Socialist Republic,2011,3,36,160586,414
Territorial changes of the Baltic states,2010,2,1,48765,144
Latvia%E2%80%93Ukraine relations,2013,3,0,46018,132
J%C5%ABrmala,2008,1,0,48009,82
VEF Spidola,2009,2,4,31758,63
Cardamine pratensis,2013,10,4,50148,103
Cultural regions of Latvia,2008,10,0,34500,108
Ventspils,2012,5,2,107841,293
Territorial changes of the Baltic states,2007,7,0,48116,153
Ernst Johann von Biron,2009,10,1,48149,117
Campanula rotundifolia,2005,6,0,34189,39
Template:Foreign relations of Latvia,2009,3,0,54242,131
Valerian (herb),2007,3,4,49742,80
Flag of Latvia,2004,6,0,38137,40
Bishopric of Courland,2011,4,1,64031,193
History of Latvia,2012,5,26,182537,759
Zieme%C4%BCu priek%C5%A1pils%C4%93ta (Liep%C4%81ja),2013,3,0,28821,56
Flag of the Latvian Soviet Socialist Republic,2013,3,1,48899,92
Rhinanthus minor,2012,9,0,41174,104
List of birds of Latvia,2013,4,0,116462,602
Primula veris,2007,10,2,42133,89
Latvian lats,2007,2,0,78002,241
Latgalians,2008,10,0,44997,87
Latvian lats,2010,8,3,91629,279
Sarmatic mixed forests,2010,10,0,52152,229
Thlaspi arvense,2009,8,0,36097,70
Coat of arms of Latvia,2012,5,0,55187,139
Valerian (herb),2009,10,16,156649,742
Latvian War of Independence,2008,10,1,67585,200
Reichskommissariat Ostland,2006,12,0,62803,182
Primula veris,2011,10,6,54454,119
History of Latvia,2015,1,28,204130,845
Centaurea scabiosa,2004,5,0,27518,40
Governorate of Livonia,2010,8,5,79001,300
J%C5%ABrmala,2006,8,0,41532,58
Latvia%E2%80%93United States relations,2010,4,0,76198,323
Reichskommissariat Ostland,2014,9,13,201838,869
Ventspils,2004,3,0,33749,36
Latvian rublis,2008,4,0,34774,101
United Baltic Duchy,2014,2,7,72280,229
Galium odoratum,2009,1,1,61635,292
Livonian Brothers of the Sword,2012,12,3,54096,146
Centaurea scabiosa,2013,9,1,43469,83
Riga,2014,5,87,421683,1508
Reichskommissariat Ostland,2004,1,0,31085,45
Quercus robur,2009,1,0,66490,124
Alfr%C4%93ds Rieksti%C5%86%C5%A1,2006,3,0,29635,57
Latvian Soviet Socialist Republic,2004,6,0,43546,52
Latvian lats,2006,1,0,65928,234
List of military occupations of Latvia,2006,3,0,57631,123
Investment and Development Agency of Latvia,2009,9,3,43951,142
Balts,2005,7,0,51373,143
T%C4%81lava,2009,10,2,33516,64
Alfr%C4%93ds Rieksti%C5%86%C5%A1,2012,10,0,47436,115
List of cities and towns in Latvia,2010,6,0,189705,681
Terra Mariana,2013,2,27,101258,277
German occupation of Latvia during World War II,2015,3,3,145266,705
Baltic International Academy,2014,11,1,27220,39
Latvijas Telev%C4%ABzija,2007,7,0,35628,67
Latvian Auxiliary Police,2012,10,5,96215,304
Latvian Riflemen Soviet Divisions,2013,12,9,126738,344
Lythrum salicaria,2009,10,9,60304,139
Thymus serpyllum,2011,12,4,55000,98
New Current,2012,10,4,39200,115
Terra Mariana,2010,9,17,83076,254
Liep%C4%81ja,2005,5,0,35806,44
Iskolat,2009,4,0,35408,71
T%C4%93rvete,2008,10,0,33220,50
Livonia,2008,3,9,78073,228
Ventspils,2005,8,0,36297,48
Galium odoratum,2007,2,0,39169,77
Courland Governorate,2009,6,2,43060,92
Latvian passport,2009,5,0,207154,499
Livonian Brothers of the Sword,2008,11,1,43867,95
List of birds of Latvia,2014,9,0,111379,605
Albert of Riga,2013,1,0,39689,104
Telecommunications in Latvia,2004,2,0,24093,23
Baltic International Academy,2010,6,1,24235,25
List of cities and towns in Latvia,2008,10,0,191347,689
Template:Foreign relations of Latvia,2011,10,0,41352,111
Cardamine pratensis,2009,5,1,44166,94
Duchy of Livonia,2010,2,3,61621,187
Ernst Johann von Biron,2013,3,2,63623,160
Pytalovo,2007,8,0,42857,110
Valmiera,2013,9,1,71841,287
Quercus robur,2009,7,4,72743,141
Bandava,2009,10,1,34241,64
Latvia%E2%80%93United States relations,2013,4,0,78979,331
Coat of arms of Latvia,2011,4,0,53104,132
Rhinanthus minor,2010,8,0,41443,101
Baltic Way,2009,8,55,132147,291
Flag of the Latvian Soviet Socialist Republic,2014,6,1,50996,92
List of cities and towns in Latvia,2005,10,0,39270,107
Livonia,2005,7,0,42568,134
J%C5%ABrmala,2007,9,0,41908,70
Tilia cordata,2011,11,8,47189,99
Balts,2005,4,0,32383,50
Picea abies,2014,12,25,98972,177
Studentu parad%C4%ABze,2012,11,2,33824,40
Latvian Riflemen,2012,10,1,59916,151
Template:Foreign relations of Latvia,2013,3,0,40154,109
Piemare,2013,3,1,33863,68
Latvia%E2%80%93Russia relations,2014,10,13,85950,280
Curonians,2015,3,20,81821,247
Kingdom of Livonia,2008,3,3,53811,196
Latvijas Telev%C4%ABzija,2011,2,0,70673,312
Latvian rublis,2011,5,0,40085,97
Jelgava,2011,12,3,95076,331
Cirsium vulgare,2012,10,15,63228,141
Riga,2005,2,0,74151,165
"Rumbula, Riga",2007,11,0,66766,265
Reichskommissariat Ostland,2012,4,13,142906,568
Reichskommissariat Ostland,2009,7,0,115266,477
List of military occupations of Latvia,2007,9,0,25793,34
Flag of Latvia,2008,3,0,70832,174
J%C5%ABrmala,2010,12,3,86728,310
Latvian Soviet Socialist Republic,2012,6,37,171246,426
Principality of Jersika,2012,5,3,50781,138
Tilia cordata,2012,9,9,48896,103
Pskov Republic,2011,5,1,72951,249
Quercus robur,2013,6,17,87534,206
Acer platanoides,2004,4,0,36095,48
On the Restoration of Independence of the Republic of Latvia,2010,11,17,76823,141
Flag of Latvia,2006,7,0,68546,83
Geography of Latvia,2009,3,0,65107,179
VEF Spidola,2014,8,5,36397,69
Quercus robur,2006,9,0,50052,81
United Baltic Duchy,2012,12,7,73759,234
Latvijas Telev%C4%ABzija,2007,1,0,33723,61
Principality of Jersika,2009,5,0,36500,74
Latvian Riflemen,2011,1,2,59702,148
Forest Brothers,2009,5,28,95548,219
Thlaspi arvense,2007,3,0,32468,49
Semigallians,2010,2,0,49443,131
Northern Crusades,2008,5,7,95691,445
Flag of Latvia,2007,10,0,74931,103
Supreme Council of the Republic of Latvia,2008,7,0,28581,56
German occupation of Latvia during World War II,2006,10,0,55743,210
Archbishopric of Riga,2005,3,0,27473,36
Flag of the Latvian Soviet Socialist Republic,2005,10,0,37476,61
J%C5%ABrmala,2013,10,4,93103,321
Liep%C4%81ja,2009,11,28,193000,573
Acer platanoides,2007,10,3,46200,81
T%C4%81lava,2013,2,2,35714,78
Livonia,2012,5,12,130561,486
Popular Front of Latvia,2004,11,0,33870,74
Andromeda polifolia,2013,4,3,43671,97
Trifolium aureum,2008,3,0,31883,58
Sarmatic mixed forests,2015,1,0,52844,236
Forest Brothers,2015,1,34,199798,827
Valmiera,2008,8,0,41023,119
List of flags of Latvia,2010,11,0,70963,213
Tautas padome,2009,10,0,28412,53
Governorate of Livonia,2011,7,5,85619,316
Semigallians,2015,2,4,64647,206
Flag of Latvia,2010,3,0,71216,160
