filename,year,month,num_citations,file_size,forward_links
"Craft, Tourism, Agricultural, Commercial and Industrial Fair of Lagoa",2008,11,0,28047,57
Portugal in the Eurovision Song Contest 1985,2010,8,0,60555,172
Transport in Portugal,2005,5,0,30741,40
Jarmelista cattle,2012,3,0,27216,45
Via Verde,2011,8,0,28750,35
Assembly of the Republic (Portugal),2009,10,1,93156,219
Associa%C3%A7%C3%A3o Empresarial de Portugal,2012,12,0,24679,39
Coimbra University Radio,2004,12,0,24117,32
Joint Analysis and Lessons Learned Centre,2014,10,8,35912,58
Playback (song),2014,8,4,72160,236
Mozambique%E2%80%93Portugal relations,2013,8,3,45441,105
Barros%C3%A3 cattle,2014,6,1,28458,46
.pt,2007,12,0,70429,411
Laborat%C3%B3rio Nacional de Engenharia Civil,2010,5,0,29390,44
List of postal codes in Portugal,2007,5,0,668812,2513
Islam in Portugal,2007,4,0,37252,115
Alqueire,2014,12,3,37028,50
Portuguese Renaissance,2013,1,23,145390,482
"CTT Correios de Portugal, S.A.",2010,9,0,41690,132
List of Portuguese flags,2011,2,0,76035,203
Bacalhau com natas,2012,7,1,26967,41
Antes do adeus,2009,7,0,30129,57
Pol%C3%ADcia Judici%C3%A1ria,2007,10,2,29157,42
Macau Science and Culture Centre,2005,12,0,28854,53
List of Portuguese flags,2012,5,0,77978,208
Government of Portugal,2013,7,0,52859,186
Portuguese inventions,2013,5,5,64285,152
History of Portugal,2006,3,0,171229,1153
International Sand Sculpture Festival,2011,5,5,36782,53
Portuguese Armed Forces,2014,5,11,126493,499
Bilhete de Identidade (Portugal),2009,8,0,47114,132
Antena 1 (Portugal),2014,8,0,36544,83
Barranquenho,2009,5,0,62729,250
Economy of Portugal,2002,9,0,32068,66
Amor de Perdi%C3%A7%C3%A3o,2013,3,0,34209,68
Accounting in Portugal,2013,3,1,30557,51
Electric vehicle network,2010,3,23,64977,112
Democratic Intervention (Portugal),2006,2,0,24783,34
C%C3%A2mara municipal,2005,10,0,24070,35
Federaci%C3%B3n Anarquista Ib%C3%A9rica,2004,4,0,27695,29
Ag%C3%AAncia de Inova%C3%A7%C3%A3o,2014,2,1,29912,50
Presidents of the Regional Government of Madeira,2014,6,0,38240,57
Geography of Portugal,2014,3,14,119191,441
Indians in Portugal,2010,4,1,59012,221
Public holidays in Portugal,2011,3,0,58533,165
Ala dos Namorados,2008,10,0,30605,46
2B (band),2013,2,0,31196,60
Parque das Na%C3%A7%C3%B5es,2012,2,0,39164,59
List of Portuguese flags,2008,1,0,76402,242
List of Portuguese flags,2009,11,0,77873,246
Coimbra University Radio,2005,7,0,24237,34
Drug policy of Portugal,2014,3,19,72573,114
Portugal,2001,5,0,71496,26
List of postal codes in Portugal,2006,11,0,37472,140
History of Portugal,2007,8,1,219691,1201
Politics of Portugal,2005,7,0,64588,259
Bem bom,2012,4,0,40569,108
Huerta,2011,1,0,31444,60
Public holidays in Portugal,2012,4,1,67007,184
Entre Douro e Minho Province,2006,7,0,26559,43
Electric vehicle network,2009,2,7,38438,57
Barranquenho,2009,7,0,62743,250
.pt,2005,3,0,34491,31
List of postal codes in Portugal,2009,8,0,681606,2460
Euronext Lisbon,2010,12,2,38465,93
Past%C3%A9is de bacalhau,2013,6,3,33192,62
Timeline of Portuguese history,2012,1,11,344743,2065
Portuguese Securities Market Commission,2014,6,1,27844,42
Espetada,2008,1,0,24796,46
Judaeo Portuguese,2008,6,0,71097,242
Assembleia de freguesia,2014,1,2,28723,43
Euronext Lisbon,2013,1,2,66886,298
List of postal codes in Portugal,2012,12,0,729231,1976
Cozido,2015,2,1,37864,73
Huerta,2011,4,0,33755,71
Micro Audio Waves,2014,1,6,39788,61
Portuguese inventions,2012,4,5,57899,139
History of Portugal,2012,8,75,215276,811
National Ballet of Portugal,2014,5,0,37654,130
Child pornography laws in Portugal,2012,6,1,29238,45
List of postal codes in Portugal,2011,6,0,727226,1985
Drug policy of Portugal,2012,8,18,69639,96
Mega FM,2014,12,1,39754,82
Di%C3%A1rio da Rep%C3%BAblica,2007,4,0,27545,55
Garvonesa,2011,2,0,28033,49
Prostitution in Portugal,2008,5,2,31556,68
.pt,2008,10,1,71706,415
International School S%C3%A3o Louren%C3%A7o,2010,8,2,33366,52
EMPORDEF,2013,3,5,37952,75
Dan%C3%A7a comigo (Vem ser feliz),2015,2,0,80095,313
Federaci%C3%B3n Anarquista Ib%C3%A9rica,2013,3,1,71364,353
PSI 20,2005,7,0,26602,56
Sport in Portugal,2013,4,0,92144,454
N%C3%A3o sejas mau para mim,2013,6,0,42822,121
Economy of Portugal,2006,1,0,72990,334
Economy of Portugal,2005,11,0,72621,337
Politics of Portugal,2010,3,0,93974,382
Assembly of the Republic (Portugal),2005,10,0,46881,102
Economy of P%C3%B3voa de Varzim,2007,5,4,39313,57
Supreme Court of Justice (Portugal),2006,5,0,24064,31
History of Portugal,2011,1,69,207566,803
Dan%C3%A7a comigo (Vem ser feliz),2010,12,0,30952,57
"Little Portugal, London",2009,5,0,29509,52
Islam in Portugal,2008,12,1,60370,263
Dan%C3%A7a comigo (Vem ser feliz),2012,1,0,34955,76
National Republican Guard (Portugal),2007,11,0,43767,101
Sport in Portugal,2012,5,0,87880,432
Comboios de Portugal,2015,4,4,88064,246
Portugal baseball League,2014,10,0,26529,32
History of Portugal,2004,10,0,80424,409
Baunilha e chocolate,2007,3,0,27738,51
Junta de freguesia,2014,5,2,30021,46
Gal%C3%A3o,2011,10,0,50616,196
Prime Minister of Portugal,2012,11,2,97031,339
Portuguese Armed Forces,2008,4,0,86490,334
Economy of Portugal,2010,5,25,125946,491
Mondego River,2010,7,0,39809,85
Galinha %C3%A0 africana,2009,8,0,30733,59
Entre Douro e Minho Province,2006,5,0,26593,43
Censorship in Portugal,2015,1,8,114203,308
Moli%C3%A7o,2010,1,0,29860,71
Politics of Portugal,2009,6,1,112266,401
"CTT Correios de Portugal, S.A.",2006,3,0,25603,36
Roman Catholic Diocese of Lamego,2009,6,2,30933,45
ABIC,2010,2,0,30000,63
Junta de freguesia,2014,4,2,29449,45
PoSAT 1,2011,9,0,29737,52
PoSAT 1,2014,3,0,47072,90
ABIC,2014,4,0,30568,57
Desfolhada portuguesa,2010,5,0,30471,62
Imprensa Nacional Casa da Moeda,2009,12,0,29184,52
Ef%C3%ADgie da Rep%C3%BAblica,2013,7,0,45673,147
National Republican Guard (Portugal),2013,3,6,77342,181
Public holidays in Portugal,2013,4,1,77010,261
St George%27s Day,2006,11,2,66918,238
Kosovo%E2%80%93Portugal relations,2009,12,10,62941,156
Drug policy of Portugal,2013,1,18,69852,100
Bragan%C3%A7a Airport,2013,8,4,47966,121
Barranquenho,2015,1,4,44752,125
Banco de Portugal,2015,3,4,90863,394
Aviation Accidents Prevention and Investigation Department,2011,5,2,121581,301
Via Verde,2007,12,0,25645,39
Bacalhau %C3%A0 Gomes de S%C3%A1,2009,12,0,26167,42
Portugal in the Eurovision Song Contest 1986,2013,3,0,71201,236
Economy of Portugal,2004,12,0,63711,295
Portuguese Armed Forces,2002,8,0,26246,26
Iberian Federalism,2012,4,4,51980,137
H%C3%A1 sempre algu%C3%A9m,2010,5,0,30021,59
A cidade (at%C3%A9 ser dia),2014,10,1,47670,134
Prime Minister of Portugal,2011,1,0,83161,297
Moli%C3%A7o,2006,6,0,25351,56
Drug policy of Portugal,2013,3,19,70303,103
Dai li dou,2009,3,0,29083,55
Outline of Portugal,2009,5,2,88828,278
Islam in Portugal,2014,6,2,74342,397
Prostitution in Portugal,2014,10,26,83771,232
Politics of Portugal,2005,11,0,73826,277
Laborat%C3%B3rio Nacional de Engenharia Civil,2007,3,0,29166,45
Iberian Federalism,2012,2,3,50515,135
Galinha %C3%A0 africana,2007,3,0,26245,43
National Defense Ministry (Portugal),2011,11,0,31573,56
St George%27s Day,2008,9,4,84050,331
Mondego River,2012,8,1,40591,85
Autoridade Nacional de Comunica%C3%A7%C3%B5es,2013,9,0,25544,42
Islam in Portugal,2006,12,0,37176,115
Euronext Lisbon,2008,6,1,35660,79
Portugal Day,2011,4,4,39841,73
Abortion in Portugal,2014,3,9,66998,289
Banco de Portugal,2006,11,0,33627,65
Ordem dos Engenheiros,2007,9,2,38959,67
Baunilha e chocolate,2008,8,0,29471,55
Exclusive economic zone of Portugal,2011,7,5,51133,86
Nevada (Portuguese band),2010,1,0,27235,40
Parque das Na%C3%A7%C3%B5es,2008,3,0,36924,54
"Little Portugal, London",2008,10,0,29696,50
Index of Portugal related articles,2011,12,0,55655,284
National Action Movement (Portugal),2014,10,6,32834,58
Lusa news agency,2010,12,0,25190,37
Presidents of the Government of the Azores,2012,10,0,28471,41
Iberian Federalism,2007,10,3,46660,128
Filh%C3%B3s,2012,4,0,41516,166
List of Portuguese flags,2009,9,0,77759,249
Bem bom,2007,10,0,27980,51
Demographics of Portugal,2010,6,6,108205,405
Template:Portugal stub,2005,12,0,27995,35
Vehicle registration plates of Portugal,2007,5,0,40259,70
Greater Portugal,2011,1,3,40173,118
Cavaco Silva%27s Cabinets (1985%E2%80%9395),2012,11,0,38832,51
Portuguese Council of State,2005,9,0,36421,82
Geography of Portugal,2006,10,0,54832,160
Outline of Portugal,2014,12,1,135804,582
Coat of arms of Lisbon,2009,12,1,31485,62
Drug policy of Portugal,2011,6,13,59137,85
St George%27s Day,2015,2,22,127878,321
PSI 20,2008,3,11,66206,155
Portugal Day,2010,6,3,38447,70
Electric vehicle network,2014,9,224,339045,482
Terra de Miranda,2005,1,0,25936,44
Angola%E2%80%93Portugal relations,2010,12,3,49974,133
Presidents of the Government of the Azores,2013,4,2,40125,66
Politics of Portugal,2003,1,0,43552,159
Doce,2010,7,0,30904,52
Electric vehicle network,2011,7,158,234809,346
Como tudo come%C3%A7ou,2008,8,0,29078,53
Judaeo Portuguese,2007,12,0,70931,235
Campino,2015,4,0,30187,65
Sport in Portugal,2008,1,0,58443,263
Islam in Portugal,2011,1,2,73558,397
Autoridade Nacional de Comunica%C3%A7%C3%B5es,2015,3,0,27039,37
International Sand Sculpture Festival,2015,3,5,38252,54
Portugal Day,2007,4,0,29303,53
Science and technology in Portugal,2010,9,9,78286,259
Timeline of Portuguese history,2008,9,0,39739,101
Council of Ministers (Portugal),2011,10,1,54536,169
Portuguese Armed Forces,2014,11,11,131076,511
Geography of Portugal,2002,8,0,31305,47
List of postal codes in Portugal,2014,7,0,732698,1976
Demographics of Portugal,2007,9,4,86327,347
Portuguese Armed Forces,2007,1,0,45135,116
CDP Awards,2015,1,0,41015,153
Move Interactive,2011,12,0,31438,55
Dan%C3%A7a comigo (Vem ser feliz),2008,1,0,28823,49
Macau Science and Culture Centre,2006,2,0,28808,58
Barranquenho,2015,2,4,44418,126
Filh%C3%B3s,2010,7,0,38768,162
Electric vehicle network,2011,11,160,238314,359
Assembly of the Republic (Portugal),2014,2,1,141003,394
FAMEL,2010,10,0,29807,54
Portuguese Armed Forces,2011,5,4,92932,347
Euronext Lisbon,2007,10,1,35538,83
Portuguese Mathematical Society,2007,5,0,28460,41
National monuments of Portugal,2006,3,0,52984,190
Portugal,2008,7,16,366376,1699
Ministry of Finance (Portugal),2013,8,0,31342,54
Brigada de Tr%C3%A2nsito,2009,10,0,27405,40
Ele e ela,2015,2,0,66208,218
Gal%C3%A3o,2014,5,0,54567,211
Covilh%C3%A3 Airport,2012,3,1,35275,58
Iberian Federalism,2008,3,3,49883,133
Ministry for Environment and Spatial Planning,2009,10,0,31213,52
MTM (group),2011,10,0,30602,58
Portugal,2005,3,0,171732,712
Electric vehicle network,2014,10,224,340380,483
Drug policy of Portugal,2013,6,19,69638,100
Accounting in Portugal,2014,8,1,30491,51
Liberalism in Portugal,2011,6,0,62181,197
Portugal Day,2011,6,4,43458,97
Portuguese Armed Forces,2007,11,0,79580,297
Baixo Alentejo Province,2010,10,0,44973,137
Outline of Portugal,2013,5,1,128934,534
List of international organisations which have Portuguese as an official language,2013,1,0,38351,121
Public holidays in Portugal,2014,11,1,74301,269
Amor d%27%C3%A1gua fresca,2013,3,0,42725,128
PoSAT 1,2008,4,0,27184,47
Huerta,2011,7,0,33846,70
Taguspark,2012,4,0,25658,47
Assembly of the Republic (Portugal),2014,4,1,140829,392
Campino,2007,5,0,25310,39
Angola%E2%80%93Portugal relations,2013,4,3,50376,134
Portal:Portugal,2006,7,0,122348,436
National Industrial Property Institute (Portugal),2012,1,0,41340,74
Portugal,2015,4,153,786990,2987
Amar (song),2013,1,0,53969,189
Coat of arms of Lisbon,2010,2,1,31460,60
History of Portugal,2014,12,74,258639,985
Portuguese Armed Forces,2010,4,1,90394,347
Banco de Portugal,2008,6,0,36508,68
Federaci%C3%B3n Anarquista Ib%C3%A9rica,2011,5,1,71065,348
Politics of Portugal,2007,10,1,106069,389
.pt,2015,2,2,74290,432
Exame Inform%C3%A1tica,2010,4,0,33677,60
Demographics of Portugal,2004,9,0,29733,34
Como tudo come%C3%A7ou,2007,4,0,28885,47
Lusitana paix%C3%A3o,2015,3,0,70605,248
Ordem dos Engenheiros,2011,2,2,42953,69
Court of Auditors (Portugal),2007,12,0,29522,53
Banco de Portugal,2008,12,0,73229,303
Portugal,2011,10,86,579507,2464
Exame Inform%C3%A1tica,2015,4,2,35683,58
Iberian Federalism,2010,10,3,49038,121
Liberalism in Portugal,2008,4,0,61031,192
Coimbra University Radio,2010,10,0,44111,82
Portuguese Mathematical Society,2011,5,0,49650,101
List of postal codes in Portugal,2009,10,0,681899,2451
Geography of Portugal,2013,4,14,119326,436
Iberian Federalism,2008,8,3,49992,136
Bacalhau %C3%A0 Gomes de S%C3%A1,2013,4,1,28528,46
Politics of Portugal,2007,9,1,103532,373
Portuguese Armed Forces,2009,6,0,84485,330
Associa%C3%A7%C3%A3o Nacional para o Software Livre,2010,12,2,33975,56
Ef%C3%ADgie da Rep%C3%BAblica,2010,3,0,43814,139
Bacalhau %C3%A0 Br%C3%A1s,2015,4,0,28518,41
Bem bom,2015,3,0,66083,218
Portugal,2006,3,0,264252,1029
Flag of the Community of Portuguese Language Countries,2008,1,0,25177,31
Pol%C3%ADcia Judici%C3%A1ria,2007,9,0,25477,39
Timeline of Portuguese history,2012,11,6,323761,1946
H%C3%A1 sempre algu%C3%A9m,2008,8,0,28738,53
MTM (group),2010,1,0,30124,56
Bacalhau com todos,2011,7,0,27162,45
Huerta,2011,6,0,33813,70
Supreme Court of Justice (Portugal),2013,3,0,50717,146
Desfolhada portuguesa,2008,8,0,29619,54
Euronext Lisbon,2008,2,1,36102,81
Cozido,2008,10,0,30154,61
National Action Movement (Portugal),2006,1,0,25520,40
Drug policy of Portugal,2015,3,22,80055,119
Foi magia,2011,4,0,30416,57
Revolution Council (Portugal),2015,4,0,28662,49
Foi magia,2015,3,0,75597,282
Electric vehicle network,2011,2,110,177092,277
Banco Santander Totta,2014,8,0,29957,50
Baixo Alentejo Province,2010,9,0,40064,97
Bem bom,2009,3,0,29183,52
Portugal,2007,3,3,258611,1192
A luta %C3%A9 alegria,2014,5,4,64155,198
ISO 3166 2:PT,2013,2,0,85418,719
Vehicle registration plates of Portugal,2009,4,0,52250,138
Exclusive economic zone of Portugal,2008,1,3,34349,62
St George%27s Day,2006,5,0,49024,130
Bailarico,2009,2,0,26094,41
Comboios de Portugal,2009,4,0,49110,132
Gal%C3%A3o,2013,8,0,55230,215
Portugal Day,2006,7,0,28989,51
Ciberbit,2011,8,0,29810,50
Taguspark,2006,1,0,23188,35
Lusa news agency,2008,3,0,24675,31
Easyway,2009,7,0,31595,65
Amor de Perdi%C3%A7%C3%A3o,2014,8,0,33878,63
Conquistador (Da Vinci song),2009,3,0,32084,68
Kosovo%E2%80%93Portugal relations,2009,10,10,63059,156
Banco Santander Totta,2007,3,0,25899,37
Menina do alto da serra,2009,6,0,29710,55
Associa%C3%A7%C3%A3o Internacional dos Trabalhadores %E2%80%93 Sec%C3%A7%C3%A3o Portuguesa,2014,2,0,32854,54
"Ministry of Agriculture, Sea, Environment and Spatial Planning",2011,7,0,33051,52
List of postal codes in Portugal,2007,11,0,675577,2460
List of postal codes in Portugal,2005,6,0,37011,142
A Fada Oriana,2008,11,0,26978,51
Ministry of Culture (Portugal),2015,2,1,34289,52
Pigeon (cigarette),2009,9,1,29932,53
Economy of Portugal,2009,11,19,108213,425
Public holidays in Portugal,2009,3,0,42300,154
Index of Portugal related articles,2006,9,0,46752,252
Portugal,2015,3,152,765907,2973
National Industrial Property Institute (Portugal),2011,10,0,40752,68
Como tudo come%C3%A7ou,2012,12,0,45166,135
Taguspark,2007,12,0,23686,34
Government of Portugal,2010,4,0,51243,169
Mondego River,2011,2,0,40183,85
Transport in Portugal,2010,9,0,51592,173
Mertolenga cattle,2011,2,0,27922,42
Novabase,2011,1,0,28953,49
A Fada Oriana,2007,5,0,26536,49
National Republican Guard (Portugal),2008,4,0,48543,112
Public holidays in Portugal,2015,4,1,76238,273
Portugal,2006,11,2,200240,759
Ministry of Justice (Portugal),2013,3,0,35113,63
Timeline of Portuguese history,2011,5,0,55689,204
History of Portugal,2008,6,25,202449,1117
