filename,year,month,num_citations,file_size,forward_links
Public holidays in Ethiopia,2014,1,1,54089,223
Amha Records,2008,11,0,28078,59
National Bank of Ethiopia,2009,7,0,63895,254
Amba Alagi,2008,1,5,35398,73
Outline of Ethiopia,2009,2,22,93315,224
Kayla dialect,2005,9,0,45526,134
Ethiopian Legal Information Website,2011,6,0,28194,49
Battle of Adwa,2004,11,0,32855,50
Time in Ethiopia,2007,5,0,35893,44
Addis Neger (website),2013,2,0,30503,59
Kingdom of Gera,2007,11,8,30814,50
Geography of Ethiopia,2014,8,4,129470,592
Mandera triangle,2010,5,5,37647,81
Sultanate of Aussa,2011,11,8,38743,69
Washint,2007,11,0,27013,48
History of Ethiopia,2012,3,37,214236,664
Second Italo Ethiopian War,2008,6,19,88616,240
Ethiopian Empire,2009,7,7,75770,302
First Italo Ethiopian War,2011,8,17,70562,143
Dirasha language,2008,8,0,31725,59
Debre Berhan,2007,6,8,38503,96
Industrial development policy of Ethiopia,2010,12,1,39079,70
Oromo migrations,2013,4,11,49867,93
Second Italo Ethiopian War,2006,2,0,47778,98
Crist%C3%B3v%C3%A3o da Gama,2006,10,22,48946,103
Ethiopia,2008,6,172,344717,910
Oromia Coffee Farmers Cooperative Union,2013,8,4,35010,67
Geography of Ethiopia,2006,7,0,88446,358
List of rulers of the Gibe state of Jimma,2005,12,0,27340,60
Western Somali Liberation Front,2007,8,0,29910,60
Yeha,2006,5,0,28867,58
Ahmad ibn Ibrahim al Ghazi,2007,7,19,52380,110
Bolel,2006,8,0,26155,45
Dawro people,2012,5,0,26188,44
Health Extension Officer,2011,11,2,28909,37
Kachama Ganjule language,2013,5,3,33394,61
Ethiopian People%27s Patriotic Front,2015,2,0,29364,38
Human rights in Ethiopia,2013,11,41,145553,339
Ogaden National Liberation Front,2007,12,36,79611,130
Shiro (food),2011,6,0,37526,147
Kingdom of Aksum,2011,3,15,109580,444
Agame,2006,1,0,26955,45
Anuak Militants,2007,9,12,36008,57
Lieka,2014,4,3,28485,46
Burji language,2012,3,3,36682,71
Zayse Zergulla language,2011,11,1,32766,60
Ethiopian Highlands,2010,1,3,55131,163
Gamo people,2009,1,1,28860,52
Dobera glabra,2009,7,1,32080,65
Shinasha language,2011,1,2,33440,61
"Fairfield House, Bath",2013,2,2,37396,66
SouthWest Energy,2015,2,7,40156,66
Internet in Ethiopia,2014,5,11,59225,150
Amba Geshen,2013,4,8,38112,70
Famines in Ethiopia,2009,3,0,32481,61
Economy of Ethiopia,2005,4,0,34588,82
Frumentius,2008,7,3,40650,95
Transitional Government of Ethiopia,2012,11,5,44400,84
Agawmeder,2009,2,2,26103,39
List of emirs of Harar,2006,7,0,26600,74
Washint,2012,5,3,34398,59
Kingdom of Aksum,2005,10,0,44118,101
Ogaden,2008,10,11,41848,75
