filename,year,month,num_citations,file_size,forward_links
Hasan Pasha (son of Barbarossa),2011,7,6,47559,96
Transport in Algeria,2008,11,4,58955,194
15th World Festival of Youth and Students,2014,11,5,46153,59
Mohammed Benchicou,2006,8,2,26375,37
Sonacome,2009,4,0,22898,33
Exarchate of Africa,2008,9,0,42639,94
Exarchate of Africa,2008,6,0,42432,93
People%27s National Army (Algeria),2008,12,2,33417,84
Yacine Benalia,2007,3,0,27556,48
People%27s National Army (Algeria),2009,12,4,82747,190
Transport in Algeria,2013,2,7,61564,207
Malek Bennabi,2010,4,0,37274,58
Kel Ajjer,2009,8,0,27885,49
Djellaba,2008,9,1,34820,53
Algerian dinar,2012,4,0,95398,296
Sand War,2012,2,12,64405,160
Dey,2008,11,2,28157,50
Star and crescent,2010,5,30,104530,227
Economy of Algeria,2003,8,0,39512,80
Communes of Algeria,2009,8,0,187959,120
Barbary Wars,2009,9,0,64937,349
Messali Hadj,2004,3,0,23203,21
Salah Rais,2010,3,0,57454,213
History of the Algerian Constitution,2010,8,0,46198,134
Sonelgaz,2007,2,0,23688,36
Tugurt language,2013,8,2,42714,116
Milevum,2014,9,4,49051,201
Fouad Boulemia,2009,12,1,26808,43
Politics of Algeria,2007,2,0,73858,169
Communes of Algeria,2011,12,0,286337,1381
Saharan Arabic,2011,2,1,56816,152
Battle of Sidi Brahim,2009,11,2,36706,60
Dragut,2008,12,0,77488,320
Algerian Muslim Scouts,2013,3,1,40581,75
Geography of Algeria,2008,2,0,66803,210
Mohamed Lamari,2008,12,5,30910,60
Rym Airlines,2012,7,3,41143,112
National Liberation Army (Algeria),2013,5,0,36260,73
MBS (hip hop),2009,4,0,24781,36
Education in Algeria,2014,12,1,55485,192
Portal:Algeria,2005,12,0,32281,44
Barbary pirates,2011,3,18,141085,578
Sahara Airlines (Algeria),2010,1,0,37678,93
Kassaman,2004,10,0,35212,33
Prime Minister of Algeria,2012,10,0,66242,250
Abdelkader El Djezairi,2004,12,0,39488,83
List of heads of state of Algeria,2013,2,9,66323,165
Zayyanid dynasty,2012,5,8,64557,176
Catholic youth sports associations of French Algeria,2014,12,47,106794,235
Naftal,2013,3,0,31124,61
North Saharan steppe and woodlands,2012,9,0,32142,77
Movement for Oneness and Jihad in West Africa,2014,11,33,96098,176
Abd al Mu%27min,2013,10,6,71666,220
Messali Hadj,2007,1,0,31288,67
Pied Noir,2009,6,25,106608,229
Years in Algeria,2013,7,0,164070,73
Armed Islamic Group of Algeria,2011,8,15,87103,252
Barbary pirates,2013,2,24,157728,647
Star and crescent,2012,3,29,105203,250
History of Algeria,2005,10,0,64821,240
Yacine Benalia,2010,12,0,31676,63
Economy of Algeria,2007,4,2,63620,234
Algeria,2012,12,105,475096,1582
Numidia,2013,6,3,75066,246
President of Algeria,2007,3,0,40309,92
Zayyanid dynasty,2012,10,11,72536,222
Algiers putsch of 1961,2010,8,10,69310,164
People%27s Provincial Assembly,2008,3,0,36051,76
Dragut,2014,8,18,126613,466
Prime Minister of Algeria,2009,11,0,43941,105
Visa policy of Algeria,2013,11,1,70005,314
"Mart%C3%ADn Alonso Fern%C3%A1ndez de C%C3%B3rdoba Montemayor y Velasco, conde de Alcaudete",2013,6,3,34249,55
Sabir Mahfouz Lahmar,2010,9,15,59932,119
Harki,2012,12,13,55396,114
Ahmed Bey ben Mohamed Ch%C3%A9rif,2008,9,0,27268,42
List of Algerians,2011,8,0,46672,162
Star Aviation,2014,11,1,45395,108
Algerian Air Force,2010,1,2,66848,143
List of heads of government of Algeria,2014,3,2,62078,173
Oru%C3%A7 Reis,2007,4,0,50292,193
Zayyanid dynasty,2011,11,3,57726,157
Numhyd,2007,2,0,22915,38
Template:Algerian diaspora,2014,8,0,25046,36
Revolutionary Committee of Unity and Action,2007,8,0,28150,44
Flag of Algeria,2013,4,1,61783,171
Outline of Algeria,2011,6,3,109927,386
Algerian dinar,2014,2,2,97742,294
Berberism,2012,1,0,49444,210
Hassi Messaoud,2013,3,9,75620,132
Abd al Mu%27min,2011,3,2,37498,66
Marinid dynasty,2005,3,0,32195,35
Dey,2007,5,2,27418,46
Combattants de la Lib%C3%A9ration,2015,1,3,30418,45
List of colonial heads of Algeria,2012,10,0,83312,124
Women in Algeria,2013,10,9,56033,107
Barbary pirates,2013,7,25,163589,664
Algeria%E2%80%93China relations,2015,4,6,69718,261
Kabylie,2012,2,5,59107,141
Template:Alleged militants in the War on Terror who have lived in Algeria,2011,8,0,29470,60
List of the busiest airports in Algeria,2014,1,1,70870,194
Military of Algeria,2012,7,6,81213,232
Abdelkader El Djezairi,2010,11,6,66022,160
Hasan ibn al Nu%27man,2007,7,3,32198,77
Algiers putsch of 1961,2006,9,3,41757,99
Algiers putsch of 1961,2012,3,11,65963,175
Messali Hadj,2006,10,0,31694,70
Women of Algiers in Their Apartment,2007,12,0,31399,50
Women in Algeria,2012,7,8,55219,111
Algeria,2011,11,85,453911,1499
Communes of Algeria,2009,2,0,187249,113
Hafsid dynasty,2011,3,1,59061,147
Template:Algerian security forces,2013,2,0,27012,42
Hussein Dey,2012,3,0,34232,64
Numidia,2011,10,1,103028,448
Armed Islamic Group of Algeria,2014,6,15,89169,260
Dey,2012,11,4,30333,56
Almohad Caliphate,2012,4,13,236005,786
"Mart%C3%ADn de C%C3%B3rdoba y Velasco, marqu%C3%A9s de Cortes",2013,3,0,30807,49
Tuat,2008,4,0,34112,78
International rankings of Algeria,2011,6,1,37598,117
Algerian Space Agency,2013,4,0,91257,266
Algerian Sign Language,2013,10,0,59126,252
Sand War,2012,8,12,65621,160
Barbary Wars,2011,3,0,65952,354
Royal Mausoleum of Mauretania,2011,10,0,39491,82
Praetorian prefecture of Africa,2011,4,21,97354,326
Moors,2007,12,14,80224,232
List of Presidents of the People%27s National Assembly (Algeria),2009,3,0,26481,31
French Algeria,2009,11,21,175696,540
List of colonial heads of Algeria,2005,11,0,106925,658
