filename,year,month,num_citations,file_size,forward_links
Sasanian Empire,2003,10,0,48175,141
Kafiristan,2011,2,16,49352,102
Path Dependency and the International Conferences on Afghanistan: From Bonn 2001 to Bonn 2011,2013,10,11,41012,61
Hazaragi cuisine,2014,5,2,54230,144
Transport in Afghanistan,2008,10,10,64516,185
Fighter kite,2013,10,17,71878,165
Taliban,2013,12,322,614988,1287
Mining in Afghanistan,2014,1,48,116638,257
Zadran (Pashtun tribe),2013,1,7,39729,92
Anti American sentiment in Afghanistan,2012,3,0,37593,105
List of Taliban leaders,2014,4,43,103183,208
"Fatehabad, Afghanistan",2010,4,1,26661,41
Zunbils,2009,12,2,26526,39
Geography of Afghanistan,2011,6,9,109399,472
Kingdom of Kapisi,2010,11,5,32277,60
Band e Sardeh Dam,2012,8,6,46714,83
Kabul,2012,4,101,350928,1058
Buddhas of Bamiyan,2007,5,1,72243,136
History of Arabs in Afghanistan,2009,5,16,50146,151
Roxana,2013,5,2,47472,108
Action at Kalmas,2007,5,0,31476,61
Bagram,2006,7,0,39741,80
Laghman Province,2012,8,17,125975,596
Human rights in Afghanistan,2007,5,0,49923,140
Mining in Afghanistan,2014,8,48,116521,253
United Nations General Assembly Resolution 3737,2005,9,0,23230,24
Afghan National Army,2014,6,159,292407,567
History of Afghanistan,2008,7,15,151775,569
Jalalabad,2003,10,0,32381,35
Buddhas of Bamiyan,2008,8,16,104627,209
Sasanian Empire,2007,6,56,247309,792
Aschiana,2015,3,0,35766,68
Cleophis,2006,9,53,80763,168
Aria (satrapy),2008,10,3,44988,164
Kushan Empire,2007,2,13,128745,528
Afghan National Army,2010,11,97,221706,445
Afghan Armed Forces,2009,6,23,89841,288
Jihad Wahl training camp,2009,1,7,41522,90
Paropamisadae,2011,10,0,55649,165
Anglo Afghan Treaty of 1919,2013,8,3,36317,61
Education in Afghanistan,2011,7,13,80498,252
Kushan Empire,2013,9,56,285808,1026
The Center for Public Policy Analysis,2014,1,67,101924,145
Kabul,2012,6,101,356277,1061
Kharosthi,2014,8,1,139352,716
Hotak dynasty,2013,11,11,172444,777
List of universities in Afghanistan,2014,9,0,52142,164
List of universities in Afghanistan,2008,1,0,27130,43
Nava Vihara,2013,6,1,34705,84
Kubdani,2013,7,0,28085,54
Loya jirga,2008,7,6,59183,222
Kapisa Province,2012,7,25,132450,602
Hazarbuz,2015,1,1,29524,51
Balkh University,2007,4,2,29180,40
Hotak dynasty,2012,10,11,146873,580
Pre Islamic period of Afghanistan,2005,1,0,56510,200
Kata people,2014,7,2,33440,80
Afghan National Security Forces,2009,9,0,22492,29
Small and Medium Enterprises Lending in Afghanistan,2011,6,0,34162,51
Euthydemia,2006,4,0,25955,49
Qal%60eh ye Bar Panj,2010,6,1,33957,58
Yuezhi,2009,9,27,106301,360
List of Baloch tribes,2012,10,1,50586,178
Timeline of Afghan history,2010,3,6,52923,197
Afghan Center for Socio economic and Opinion Research,2013,1,1,28030,43
